User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1000118,P00001742,M,36-45,17,C,4,0
1000118,P00127642,M,36-45,17,C,4,0
1000118,P00355142,M,36-45,17,C,4,0
1000118,P00144642,M,36-45,17,C,4,0
1000118,P00201342,M,36-45,17,C,4,0
1000118,P00251942,M,36-45,17,C,4,0
1000118,P00009342,M,36-45,17,C,4,0
1000118,P00345842,M,36-45,17,C,4,0
1000118,P00191442,M,36-45,17,C,4,0
1000118,P00223242,M,36-45,17,C,4,0
1000118,P00120342,M,36-45,17,C,4,0
1000119,P00330642,F,0-17,10,C,1,0
1000119,P00238542,F,0-17,10,C,1,0
1000119,P0094942,F,0-17,10,C,1,0
1000119,P00068042,F,0-17,10,C,1,0
1000119,P00227642,F,0-17,10,C,1,0
1000120,P00005042,M,26-35,11,C,0,0
1000121,P00102042,M,36-45,7,C,2,0
1000121,P00059742,M,36-45,7,C,2,0
1000122,P00142142,F,18-25,4,C,1,0
1000123,P00248142,M,36-45,9,B,4,1
1000123,P00279342,M,36-45,9,B,4,1
1000123,P00267542,M,36-45,9,B,4,1
1000123,P00217742,M,36-45,9,B,4,1
1000123,P00113242,M,36-45,9,B,4,1
1000123,P00000642,M,36-45,9,B,4,1
1000123,P00163342,M,36-45,9,B,4,1
1000123,P00116842,M,36-45,9,B,4,1
1000123,P00036842,M,36-45,9,B,4,1
1000123,P00278042,M,36-45,9,B,4,1
1000123,P00348742,M,36-45,9,B,4,1
1000123,P00061142,M,36-45,9,B,4,1
1000123,P00015942,M,36-45,9,B,4,1
1000123,P00346542,M,36-45,9,B,4,1
1000123,P00188742,M,36-45,9,B,4,1
1000123,P00346942,M,36-45,9,B,4,1
1000123,P00212542,M,36-45,9,B,4,1
1000123,P00007042,M,36-45,9,B,4,1
1000123,P00240242,M,36-45,9,B,4,1
1000124,P00291042,M,55,7,C,1,1
1000125,P00244642,M,46-50,14,B,3,1
1000125,P00090542,M,46-50,14,B,3,1
1000125,P00274142,M,46-50,14,B,3,1
1000125,P00266642,M,46-50,14,B,3,1
1000125,P00182142,M,46-50,14,B,3,1
1000125,P00270542,M,46-50,14,B,3,1
1000126,P00087042,M,18-25,9,B,1,0
1000126,P00121642,M,18-25,9,B,1,0
1000127,P00145042,F,46-50,3,C,1,1
1000127,P00086442,F,46-50,3,C,1,1
1000127,P00361842,F,46-50,3,C,1,1
1000127,P00057442,F,46-50,3,C,1,1
1000127,P00078142,F,46-50,3,C,1,1
1000128,P00245642,M,55,6,A,1,1
1000129,P00037542,M,26-35,11,C,2,0
1000129,P00049842,M,26-35,11,C,2,0
1000129,P00022942,M,26-35,11,C,2,0
1000129,P00000642,M,26-35,11,C,2,0
1000129,P00183442,M,26-35,11,C,2,0
1000130,P00350442,M,36-45,17,B,3,1
1000130,P00119542,M,36-45,17,B,3,1
1000130,P00025442,M,36-45,17,B,3,1
1000130,P00080342,M,36-45,17,B,3,1
1000130,P00127642,M,36-45,17,B,3,1
1000130,P00127242,M,36-45,17,B,3,1
1000130,P00338542,M,36-45,17,B,3,1
1000130,P00246142,M,36-45,17,B,3,1
1000130,P00317642,M,36-45,17,B,3,1
1000130,P00339542,M,36-45,17,B,3,1
1000130,P00277442,M,36-45,17,B,3,1
1000131,P00170642,M,18-25,4,C,4,0
1000131,P00115442,M,18-25,4,C,4,0
1000131,P00212742,M,18-25,4,C,4,0
1000131,P00209842,M,18-25,4,C,4,0
1000131,P00150742,M,18-25,4,C,4,0
1000131,P00154642,M,18-25,4,C,4,0
1000131,P00109342,M,18-25,4,C,4,0
1000131,P00162642,M,18-25,4,C,4,0
1000131,P00192542,M,18-25,4,C,4,0
1000131,P00017042,M,18-25,4,C,4,0
1000132,P00100842,M,26-35,17,C,1,0
1000132,P00329442,M,26-35,17,C,1,0
1000132,P00303842,M,26-35,17,C,1,0
1000132,P00045842,M,26-35,17,C,1,0
1000132,P00250242,M,26-35,17,C,1,0
1000133,P00012542,F,26-35,0,C,1,1
1000133,P00152442,F,26-35,0,C,1,1
1000133,P00058442,F,26-35,0,C,1,1
1000133,P00303842,F,26-35,0,C,1,1
1000133,P00248342,F,26-35,0,C,1,1
1000134,P00218642,M,26-35,0,C,3,1
1000134,P00125942,M,26-35,0,C,3,1
1000134,P00241542,M,26-35,0,C,3,1
1000134,P00346442,M,26-35,0,C,3,1
1000135,P00295942,M,18-25,4,C,1,1
1000135,P00248942,M,18-25,4,C,1,1
1000135,P00270142,M,18-25,4,C,1,1
1000136,P0099042,M,18-25,2,B,3,0
1000136,P00367142,M,18-25,2,B,3,0
1000136,P00233342,M,18-25,2,B,3,0
1000136,P00118842,M,18-25,2,B,3,0
1000136,P00034842,M,18-25,2,B,3,0
1000136,P00001142,M,18-25,2,B,3,0
1000136,P00008842,M,18-25,2,B,3,0
1000136,P00222142,M,18-25,2,B,3,0
1000136,P00059442,M,18-25,2,B,3,0
1000136,P00189842,M,18-25,2,B,3,0
1000136,P00074142,M,18-25,2,B,3,0
1000136,P00051942,M,18-25,2,B,3,0
1000136,P00013742,M,18-25,2,B,3,0
1000136,P00321742,M,18-25,2,B,3,0
1000137,P00250842,F,46-50,6,C,4,1
1000137,P00198742,F,46-50,6,C,4,1
1000137,P00010742,F,46-50,6,C,4,1
1000137,P00303342,F,46-50,6,C,4,1
1000137,P00004242,F,46-50,6,C,4,1
1000137,P00173942,F,46-50,6,C,4,1
1000137,P00058442,F,46-50,6,C,4,1
1000137,P00124642,F,46-50,6,C,4,1
1000137,P00026042,F,46-50,6,C,4,1
1000138,P00113242,M,18-25,20,C,1,1
1000138,P00081142,M,18-25,20,C,1,1
1000138,P00135742,M,18-25,20,C,1,1
1000139,P00329542,F,26-35,20,C,2,0
1000139,P00249642,F,26-35,20,C,2,0
1000139,P00020142,F,26-35,20,C,2,0
1000139,P00274942,F,26-35,20,C,2,0
1000139,P00110842,F,26-35,20,C,2,0
1000139,P00121342,F,26-35,20,C,2,0
1000139,P00121642,F,26-35,20,C,2,0
1000139,P00159542,F,26-35,20,C,2,0
1000139,P00115142,F,26-35,20,C,2,0
1000139,P00044442,F,26-35,20,C,2,0
1000139,P00227542,F,26-35,20,C,2,0
1000139,P00127842,F,26-35,20,C,2,0
1000139,P00241642,F,26-35,20,C,2,0
1000139,P00226742,F,26-35,20,C,2,0
1000140,P00062842,F,36-45,1,B,3,0
1000140,P00084642,F,36-45,1,B,3,0
1000142,P00192042,M,26-35,7,A,2,0
1000142,P00002542,M,26-35,7,A,2,0
1000142,P00028842,M,26-35,7,A,2,0
1000142,P00184942,M,26-35,7,A,2,0
1000142,P00025442,M,26-35,7,A,2,0
1000143,P00250242,M,18-25,3,C,0,0
1000143,P00184942,M,18-25,3,C,0,0
1000143,P00284642,M,18-25,3,C,0,0
1000145,P00250342,M,18-25,4,C,4,0
1000145,P00317842,M,18-25,4,C,4,0
1000145,P00214142,M,18-25,4,C,4,0
1000145,P00248342,M,18-25,4,C,4,0
1000146,P00248942,F,36-45,20,B,3,1
1000146,P00188542,F,36-45,20,B,3,1
1000146,P00081142,F,36-45,20,B,3,1
1000146,P00088242,F,36-45,20,B,3,1
1000146,P00223842,F,36-45,20,B,3,1
1000146,P00121042,F,36-45,20,B,3,1
1000146,P00027142,F,36-45,20,B,3,1
1000146,P00114142,F,36-45,20,B,3,1
1000146,P00116742,F,36-45,20,B,3,1
1000146,P00289642,F,36-45,20,B,3,1
1000146,P00118442,F,36-45,20,B,3,1
1000146,P00227742,F,36-45,20,B,3,1
1000146,P00127542,F,36-45,20,B,3,1
1000146,P00010842,F,36-45,20,B,3,1
1000146,P00323942,F,36-45,20,B,3,1
1000146,P00101142,F,36-45,20,B,3,1
1000146,P00203142,F,36-45,20,B,3,1
1000146,P00112342,F,36-45,20,B,3,1
1000146,P00129642,F,36-45,20,B,3,1
1000146,P00178642,F,36-45,20,B,3,1
1000146,P00288442,F,36-45,20,B,3,1
1000146,P00274042,F,36-45,20,B,3,1
1000146,P00091842,F,36-45,20,B,3,1
1000146,P00320442,F,36-45,20,B,3,1
1000147,P00184942,M,18-25,4,B,4,0
1000147,P00016042,M,18-25,4,B,4,0
1000147,P00214242,M,18-25,4,B,4,0
1000147,P00110742,M,18-25,4,B,4,0
1000147,P00008542,M,18-25,4,B,4,0
1000147,P00352142,M,18-25,4,B,4,0
1000147,P00150942,M,18-25,4,B,4,0
1000148,P00184942,M,51-55,17,B,3,1
1000148,P00118442,M,51-55,17,B,3,1
1000148,P00317442,M,51-55,17,B,3,1
1000148,P00063342,M,51-55,17,B,3,1
1000148,P00042142,M,51-55,17,B,3,1
1000148,P00047242,M,51-55,17,B,3,1
1000148,P00114542,M,51-55,17,B,3,1
1000148,P00156742,M,51-55,17,B,3,1
1000148,P00119242,M,51-55,17,B,3,1
1000148,P00190742,M,51-55,17,B,3,1
1000148,P00199442,M,51-55,17,B,3,1
1000148,P00193042,M,51-55,17,B,3,1
1000148,P00327842,M,51-55,17,B,3,1
1000148,P00005042,M,51-55,17,B,3,1
1000148,P00057242,M,51-55,17,B,3,1
1000148,P00074442,M,51-55,17,B,3,1
1000148,P00214342,M,51-55,17,B,3,1
1000148,P00036542,M,51-55,17,B,3,1
1000148,P00181842,M,51-55,17,B,3,1
1000148,P00304742,M,51-55,17,B,3,1
1000149,P00109242,M,26-35,1,B,2,1
1000149,P00289342,M,26-35,1,B,2,1
1000149,P00213742,M,26-35,1,B,2,1
1000149,P00293242,M,26-35,1,B,2,1
1000149,P00163842,M,26-35,1,B,2,1
1000149,P00046142,M,26-35,1,B,2,1
1000149,P00028242,M,26-35,1,B,2,1
1000149,P00028542,M,26-35,1,B,2,1
1000149,P00051442,M,26-35,1,B,2,1
1000149,P00100842,M,26-35,1,B,2,1
1000149,P00184442,M,26-35,1,B,2,1
1000149,P00345842,M,26-35,1,B,2,1
1000149,P00323942,M,26-35,1,B,2,1
1000149,P00137542,M,26-35,1,B,2,1
1000149,P00030842,M,26-35,1,B,2,1
1000149,P00150342,M,26-35,1,B,2,1
1000149,P00369742,M,26-35,1,B,2,1
1000149,P00069042,M,26-35,1,B,2,1
1000149,P00277942,M,26-35,1,B,2,1
1000149,P00283942,M,26-35,1,B,2,1
1000149,P00207042,M,26-35,1,B,2,1
1000149,P00350342,M,26-35,1,B,2,1
1000150,P00294542,M,36-45,7,B,0,1
1000150,P00174442,M,36-45,7,B,0,1
1000150,P00033642,M,36-45,7,B,0,1
1000150,P00025442,M,36-45,7,B,0,1
1000150,P00120042,M,36-45,7,B,0,1
1000150,P00086042,M,36-45,7,B,0,1
1000150,P00198142,M,36-45,7,B,0,1
1000150,P00057742,M,36-45,7,B,0,1
1000150,P00101942,M,36-45,7,B,0,1
1000150,P00113342,M,36-45,7,B,0,1
1000151,P00112142,F,26-35,20,A,1,1
1000151,P00062842,F,26-35,20,A,1,1
1000151,P00052642,F,26-35,20,A,1,1
1000151,P00021642,F,26-35,20,A,1,1
1000151,P00007342,F,26-35,20,A,1,1
1000151,P00154742,F,26-35,20,A,1,1
1000151,P00016342,F,26-35,20,A,1,1
1000151,P00141842,F,26-35,20,A,1,1
1000151,P00197442,F,26-35,20,A,1,1
1000151,P00048642,F,26-35,20,A,1,1
1000151,P00000642,F,26-35,20,A,1,1
1000151,P00358742,F,26-35,20,A,1,1
1000151,P00370342,F,26-35,20,A,1,1
1000151,P00138542,F,26-35,20,A,1,1
1000151,P00031442,F,26-35,20,A,1,1
1000151,P00128242,F,26-35,20,A,1,1
1000151,P00221342,F,26-35,20,A,1,1
1000151,P00211142,F,26-35,20,A,1,1
1000151,P00152742,F,26-35,20,A,1,1
1000151,P00211042,F,26-35,20,A,1,1
1000151,P00245642,F,26-35,20,A,1,1
1000151,P00148342,F,26-35,20,A,1,1
1000151,P00085242,F,26-35,20,A,1,1
1000151,P00134342,F,26-35,20,A,1,1
1000152,P00159942,M,18-25,4,A,3,0
1000153,P00031642,M,0-17,10,C,0,0
1000153,P00059442,M,0-17,10,C,0,0
1000153,P00340642,M,0-17,10,C,0,0
1000154,P00214242,M,51-55,20,A,4,1
1000154,P00105142,M,51-55,20,A,4,1
1000154,P00262242,M,51-55,20,A,4,1
1000154,P00307342,M,51-55,20,A,4,1
1000155,P00205642,M,36-45,12,C,4,1
1000155,P00295942,M,36-45,12,C,4,1
1000155,P00053942,M,36-45,12,C,4,1
1000155,P00248142,M,36-45,12,C,4,1
1000155,P00022542,M,36-45,12,C,4,1
1000155,P00323842,M,36-45,12,C,4,1
1000155,P00252442,M,36-45,12,C,4,1
1000156,P00304842,F,46-50,7,C,4,1
1000156,P00002542,F,46-50,7,C,4,1
1000156,P00240142,F,46-50,7,C,4,1
1000157,P00140042,M,36-45,16,A,1,0
1000157,P00028442,M,36-45,16,A,1,0
1000157,P00289042,M,36-45,16,A,1,0
1000157,P00141442,M,36-45,16,A,1,0
1000157,P00345742,M,36-45,16,A,1,0
1000157,P00065342,M,36-45,16,A,1,0
1000157,P00298142,M,36-45,16,A,1,0
1000157,P00177942,M,36-45,16,A,1,0
1000157,P00223242,M,36-45,16,A,1,0
1000157,P00105942,M,36-45,16,A,1,0
1000157,P00111542,M,36-45,16,A,1,0
1000158,P00347242,M,55,7,C,2,1
1000158,P00111542,M,55,7,C,2,1
1000159,P00277642,F,46-50,0,A,1,1
1000160,P00198042,M,36-45,7,C,3,0
1000160,P00327842,M,36-45,7,C,3,0
1000161,P00086042,M,46-50,16,C,4,1
1000161,P00111542,M,46-50,16,C,4,1
1000161,P00024042,M,46-50,16,C,4,1
1000161,P00313342,M,46-50,16,C,4,1
1000161,P00064942,M,46-50,16,C,4,1
1000161,P00112442,M,46-50,16,C,4,1
1000161,P00205442,M,46-50,16,C,4,1
1000161,P00312942,M,46-50,16,C,4,1
1000161,P00289942,M,46-50,16,C,4,1
1000161,P00304442,M,46-50,16,C,4,1
1000161,P00125742,M,46-50,16,C,4,1
1000161,P00285742,M,46-50,16,C,4,1
1000162,P00004842,F,18-25,4,C,4,0
1000162,P00249142,F,18-25,4,C,4,0
1000162,P00338442,F,18-25,4,C,4,0
1000162,P00351142,F,18-25,4,C,4,0
1000162,P00010242,F,18-25,4,C,4,0
1000163,P00014742,M,18-25,4,A,1,0
1000163,P00079442,M,18-25,4,A,1,0
1000163,P00283942,M,18-25,4,A,1,0
1000163,P00208942,M,18-25,4,A,1,0
1000163,P00028242,M,18-25,4,A,1,0
1000163,P00340642,M,18-25,4,A,1,0
1000163,P00322342,M,18-25,4,A,1,0
1000163,P00309142,M,18-25,4,A,1,0
1000163,P00270942,M,18-25,4,A,1,0
1000163,P00305142,M,18-25,4,A,1,0
1000163,P00019342,M,18-25,4,A,1,0
1000163,P00128042,M,18-25,4,A,1,0
1000163,P00345642,M,18-25,4,A,1,0
1000163,P00229742,M,18-25,4,A,1,0
1000163,P00194642,M,18-25,4,A,1,0
1000163,P00206442,M,18-25,4,A,1,0
1000163,P00149542,M,18-25,4,A,1,0
1000163,P00138242,M,18-25,4,A,1,0
1000163,P00035242,M,18-25,4,A,1,0
1000163,P00135842,M,18-25,4,A,1,0
1000163,P00035742,M,18-25,4,A,1,0
1000163,P00276642,M,18-25,4,A,1,0
1000163,P00019142,M,18-25,4,A,1,0
1000163,P00137642,M,18-25,4,A,1,0
1000165,P00110942,M,18-25,16,A,1,0
1000165,P00005042,M,18-25,16,A,1,0
1000165,P00188442,M,18-25,16,A,1,0
1000165,P00329542,M,18-25,16,A,1,0
1000165,P00346342,M,18-25,16,A,1,0
1000166,P00184942,M,18-25,4,B,1,1
1000166,P00111042,M,18-25,4,B,1,1
1000166,P00046742,M,18-25,4,B,1,1
1000166,P00028842,M,18-25,4,B,1,1
1000166,P00238442,M,18-25,4,B,1,1
1000166,P00270242,M,18-25,4,B,1,1
1000166,P00073842,M,18-25,4,B,1,1
1000166,P00197342,M,18-25,4,B,1,1
1000166,P00318142,M,18-25,4,B,1,1
1000166,P00015542,M,18-25,4,B,1,1
1000166,P00184142,M,18-25,4,B,1,1
1000166,P00034742,M,18-25,4,B,1,1
1000166,P00049642,M,18-25,4,B,1,1
1000166,P00303642,M,18-25,4,B,1,1
1000166,P00071442,M,18-25,4,B,1,1
1000166,P00226442,M,18-25,4,B,1,1
1000166,P00110542,M,18-25,4,B,1,1
1000166,P00014542,M,18-25,4,B,1,1
1000166,P0098542,M,18-25,4,B,1,1
1000166,P00231142,M,18-25,4,B,1,1
1000166,P00031542,M,18-25,4,B,1,1
1000166,P00258742,M,18-25,4,B,1,1
1000169,P00288042,M,26-35,7,B,3,0
1000169,P00119142,M,26-35,7,B,3,0
1000169,P00053842,M,26-35,7,B,3,0
1000169,P00176042,M,26-35,7,B,3,0
1000169,P00116142,M,26-35,7,B,3,0
1000169,P00089442,M,26-35,7,B,3,0
1000169,P00128942,M,26-35,7,B,3,0
1000169,P00085442,M,26-35,7,B,3,0
1000169,P00322042,M,26-35,7,B,3,0
1000169,P00021742,M,26-35,7,B,3,0
1000169,P00136542,M,26-35,7,B,3,0
1000169,P00139942,M,26-35,7,B,3,0
1000169,P00194442,M,26-35,7,B,3,0
1000169,P00100642,M,26-35,7,B,3,0
1000169,P00178442,M,26-35,7,B,3,0
1000169,P00259342,M,26-35,7,B,3,0
1000169,P00251342,M,26-35,7,B,3,0
1000169,P00119742,M,26-35,7,B,3,0
1000169,P00100842,M,26-35,7,B,3,0
1000169,P00279642,M,26-35,7,B,3,0
1000169,P00271142,M,26-35,7,B,3,0
1000169,P00316742,M,26-35,7,B,3,0
1000169,P00285742,M,26-35,7,B,3,0
1000169,P00193542,M,26-35,7,B,3,0
1000169,P00329342,M,26-35,7,B,3,0
1000169,P00048142,M,26-35,7,B,3,0
1000169,P00042942,M,26-35,7,B,3,0
1000169,P00241242,M,26-35,7,B,3,0
1000169,P00250542,M,26-35,7,B,3,0
1000170,P00111142,M,26-35,11,C,1,1
1000170,P00113342,M,26-35,11,C,1,1
1000171,P00100442,F,51-55,17,B,1,1
1000172,P00346542,M,26-35,3,C,2,0
1000173,P00084642,M,26-35,0,B,1,1
1000173,P00279142,M,26-35,0,B,1,1
1000173,P00028842,M,26-35,0,B,1,1
1000173,P00256542,M,26-35,0,B,1,1
1000173,P00272042,M,26-35,0,B,1,1
1000173,P00057642,M,26-35,0,B,1,1
1000173,P00126142,M,26-35,0,B,1,1
1000173,P00348542,M,26-35,0,B,1,1
1000173,P00304442,M,26-35,0,B,1,1
1000173,P00370242,M,26-35,0,B,1,1
1000173,P00310242,M,26-35,0,B,1,1
1000173,P00350542,M,26-35,0,B,1,1
1000173,P00318942,M,26-35,0,B,1,1
1000173,P00323742,M,26-35,0,B,1,1
1000173,P00150142,M,26-35,0,B,1,1
1000173,P00062742,M,26-35,0,B,1,1
1000173,P00367042,M,26-35,0,B,1,1
1000173,P00070042,M,26-35,0,B,1,1
1000173,P00129642,M,26-35,0,B,1,1
1000173,P00211942,M,26-35,0,B,1,1
1000173,P00213742,M,26-35,0,B,1,1
1000173,P00252842,M,26-35,0,B,1,1
1000173,P00341342,M,26-35,0,B,1,1
1000173,P00117342,M,26-35,0,B,1,1
1000173,P00050242,M,26-35,0,B,1,1
1000173,P00039942,M,26-35,0,B,1,1
1000173,P00044342,M,26-35,0,B,1,1
1000174,P00062842,M,26-35,16,C,2,0
1000174,P00332242,M,26-35,16,C,2,0
1000174,P00112542,M,26-35,16,C,2,0
1000174,P00113342,M,26-35,16,C,2,0
1000174,P00145042,M,26-35,16,C,2,0
1000174,P00090942,M,26-35,16,C,2,0
1000174,P00048142,M,26-35,16,C,2,0
1000175,P00302742,F,26-35,2,B,1,0
1000175,P00286842,F,26-35,2,B,1,0
1000175,P00102342,F,26-35,2,B,1,0
1000175,P00274942,F,26-35,2,B,1,0
1000175,P00104542,F,26-35,2,B,1,0
1000175,P00360042,F,26-35,2,B,1,0
1000175,P00085542,F,26-35,2,B,1,0
1000175,P00307642,F,26-35,2,B,1,0
1000175,P00052842,F,26-35,2,B,1,0
1000175,P00057542,F,26-35,2,B,1,0
1000175,P00064042,F,26-35,2,B,1,0
1000175,P00112142,F,26-35,2,B,1,0
1000175,P00119142,F,26-35,2,B,1,0
1000176,P00282842,F,18-25,3,C,1,0
1000177,P00112142,M,51-55,1,B,3,1
1000177,P00032842,M,51-55,1,B,3,1
1000177,P00084442,M,51-55,1,B,3,1
1000177,P00112542,M,51-55,1,B,3,1
1000178,P00102542,M,55,17,A,2,1
1000178,P00273442,M,55,17,A,2,1
1000178,P00281542,M,55,17,A,2,1
1000178,P00367542,M,55,17,A,2,1
1000179,P00253042,M,26-35,0,A,1,0
1000179,P00105142,M,26-35,0,A,1,0
1000180,P00317842,M,46-50,12,C,4,0
1000180,P00337942,M,46-50,12,C,4,0
1000181,P00274942,M,18-25,17,C,1,0
1000181,P00021742,M,18-25,17,C,1,0
1000181,P00034042,M,18-25,17,C,1,0
1000181,P00113142,M,18-25,17,C,1,0
1000181,P00346942,M,18-25,17,C,1,0
1000181,P00221942,M,18-25,17,C,1,0
1000181,P00035842,M,18-25,17,C,1,0
1000181,P00000142,M,18-25,17,C,1,0
1000181,P00284642,M,18-25,17,C,1,0
1000181,P00313342,M,18-25,17,C,1,0
1000181,P00288342,M,18-25,17,C,1,0
1000181,P00115542,M,18-25,17,C,1,0
1000181,P00003642,M,18-25,17,C,1,0
1000182,P00370242,M,18-25,4,C,0,0
1000182,P00000142,M,18-25,4,C,0,0
1000182,P00289942,M,18-25,4,C,0,0
1000182,P00161442,M,18-25,4,C,0,0
1000182,P00321942,M,18-25,4,C,0,0
1000182,P00028842,M,18-25,4,C,0,0
1000183,P00100142,F,46-50,1,B,1,1
1000183,P00039942,F,46-50,1,B,1,1
1000183,P00057542,F,46-50,1,B,1,1
1000183,P00313542,F,46-50,1,B,1,1
1000183,P00117442,F,46-50,1,B,1,1
1000183,P00120142,F,46-50,1,B,1,1
1000183,P00129742,F,46-50,1,B,1,1
1000184,P00068042,F,26-35,0,C,4,1
1000184,P00339542,F,26-35,0,C,4,1
1000184,P00003442,F,26-35,0,C,4,1
1000184,P00189842,F,26-35,0,C,4,1
1000185,P00182742,M,46-50,0,C,0,0
1000185,P00147942,M,46-50,0,C,0,0
1000185,P00020342,M,46-50,0,C,0,0
1000186,P00111142,M,18-25,5,C,0,0
1000186,P00172842,M,18-25,5,C,0,0
1000186,P00262242,M,18-25,5,C,0,0
1000187,P00317942,F,46-50,1,B,1,0
1000187,P00158142,F,46-50,1,B,1,0
1000187,P00002142,F,46-50,1,B,1,0
1000187,P00247742,F,46-50,1,B,1,0
1000187,P00092642,F,46-50,1,B,1,0
1000187,P00051142,F,46-50,1,B,1,0
1000187,P00005642,F,46-50,1,B,1,0
1000187,P00102242,F,46-50,1,B,1,0
1000187,P00283242,F,46-50,1,B,1,0
1000187,P00017742,F,46-50,1,B,1,0
1000187,P00309542,F,46-50,1,B,1,0
1000187,P00247642,F,46-50,1,B,1,0
1000187,P0009942,F,46-50,1,B,1,0
1000187,P00155742,F,46-50,1,B,1,0
1000187,P00250842,F,46-50,1,B,1,0
1000187,P00152442,F,46-50,1,B,1,0
1000187,P00234842,F,46-50,1,B,1,0
1000187,P00283942,F,46-50,1,B,1,0
1000187,P00211142,F,46-50,1,B,1,0
1000187,P00023642,F,46-50,1,B,1,0
1000187,P00161442,F,46-50,1,B,1,0
1000188,P00255842,M,55,16,C,2,0
1000188,P00307542,M,55,16,C,2,0
1000188,P00250642,M,55,16,C,2,0
1000188,P00284042,M,55,16,C,2,0
1000190,P00238442,M,26-35,17,A,1,0
1000190,P00125342,M,26-35,17,A,1,0
1000190,P00367242,M,26-35,17,A,1,0
1000190,P00059742,M,26-35,17,A,1,0
1000191,P00158542,M,18-25,4,C,1,1
1000192,P00208742,M,18-25,1,B,2,0
1000192,P00270242,M,18-25,1,B,2,0
1000192,P00111142,M,18-25,1,B,2,0
1000192,P0095142,M,18-25,1,B,2,0
1000192,P00023142,M,18-25,1,B,2,0
1000192,P00151742,M,18-25,1,B,2,0
1000192,P00061142,M,18-25,1,B,2,0
1000192,P00159542,M,18-25,1,B,2,0
1000192,P00127842,M,18-25,1,B,2,0
1000192,P00025442,M,18-25,1,B,2,0
1000192,P00127342,M,18-25,1,B,2,0
1000192,P00153742,M,18-25,1,B,2,0
1000192,P00117742,M,18-25,1,B,2,0
1000192,P00143342,M,18-25,1,B,2,0
1000192,P00277542,M,18-25,1,B,2,0
1000192,P00324942,M,18-25,1,B,2,0
1000193,P00092242,F,46-50,15,C,1,1
1000193,P00085242,F,46-50,15,C,1,1
1000193,P00119342,F,46-50,15,C,1,1
1000193,P00150342,F,46-50,15,C,1,1
1000193,P00115942,F,46-50,15,C,1,1
1000193,P00355942,F,46-50,15,C,1,1
1000193,P00013342,F,46-50,15,C,1,1
1000193,P00089542,F,46-50,15,C,1,1
1000193,P00107642,F,46-50,15,C,1,1
1000194,P00085242,F,0-17,10,C,3,0
1000194,P00322342,F,0-17,10,C,3,0
1000195,P00031042,M,26-35,12,B,4,1
1000195,P00267142,M,26-35,12,B,4,1
1000195,P00021842,M,26-35,12,B,4,1
1000195,P00019142,M,26-35,12,B,4,1
1000195,P00182242,M,26-35,12,B,4,1
1000195,P00104542,M,26-35,12,B,4,1
1000195,P00143342,M,26-35,12,B,4,1
1000195,P00050342,M,26-35,12,B,4,1
1000195,P0099742,M,26-35,12,B,4,1
1000195,P00212342,M,26-35,12,B,4,1
1000195,P00277542,M,26-35,12,B,4,1
1000195,P00153642,M,26-35,12,B,4,1
1000195,P00244042,M,26-35,12,B,4,1
1000195,P00049442,M,26-35,12,B,4,1
1000195,P00068942,M,26-35,12,B,4,1
1000195,P00029842,M,26-35,12,B,4,1
1000195,P00226442,M,26-35,12,B,4,1
1000195,P00089242,M,26-35,12,B,4,1
1000195,P00037142,M,26-35,12,B,4,1
1000195,P00322742,M,26-35,12,B,4,1
1000195,P00168742,M,26-35,12,B,4,1
1000195,P00136442,M,26-35,12,B,4,1
1000195,P00324942,M,26-35,12,B,4,1
1000195,P00256642,M,26-35,12,B,4,1
1000195,P00158242,M,26-35,12,B,4,1
1000195,P00357942,M,26-35,12,B,4,1
1000195,P00003642,M,26-35,12,B,4,1
1000195,P00183142,M,26-35,12,B,4,1
1000195,P00241642,M,26-35,12,B,4,1
1000195,P00042842,M,26-35,12,B,4,1
1000195,P00330042,M,26-35,12,B,4,1
1000195,P00038342,M,26-35,12,B,4,1
1000195,P00270242,M,26-35,12,B,4,1
1000195,P00287542,M,26-35,12,B,4,1
1000195,P00279642,M,26-35,12,B,4,1
1000196,P00110542,F,36-45,9,C,4,0
1000196,P00034842,F,36-45,9,C,4,0
1000196,P00370242,F,36-45,9,C,4,0
1000196,P00059442,F,36-45,9,C,4,0
1000196,P00265242,F,36-45,9,C,4,0
1000197,P0099342,M,18-25,14,A,3,0
1000198,P00046742,M,26-35,12,A,0,1
1000198,P00021742,M,26-35,12,A,0,1
1000198,P00250542,M,26-35,12,A,0,1
1000198,P00351142,M,26-35,12,A,0,1
1000198,P00313342,M,26-35,12,A,0,1
1000198,P00316742,M,26-35,12,A,0,1
1000198,P00282642,M,26-35,12,A,0,1
1000198,P00190142,M,26-35,12,A,0,1
1000198,P00196142,M,26-35,12,A,0,1
1000198,P00187442,M,26-35,12,A,0,1
1000198,P00128242,M,26-35,12,A,0,1
1000198,P00303142,M,26-35,12,A,0,1
1000198,P00025442,M,26-35,12,A,0,1
1000198,P0097242,M,26-35,12,A,0,1
1000198,P00274142,M,26-35,12,A,0,1
1000198,P00277842,M,26-35,12,A,0,1
1000198,P00184442,M,26-35,12,A,0,1
1000198,P0095342,M,26-35,12,A,0,1
1000198,P00071442,M,26-35,12,A,0,1
1000199,P00118142,M,18-25,4,B,1,0
